[08Jan2026 22:48:28.455] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher running: args [--username, Frenk012, --version, 1.21.1, --gameDir, C:/Users/franc/AppData/Roaming/PrismLauncher/instances/Chronicles- Tharidia/minecraft, --assetsDir, C:/Users/franc/AppData/Roaming/PrismLauncher/assets, --assetIndex, 17, --uuid, 627fa2422ee641adaeafed08dc703333, --accessToken, ❄❄❄❄❄❄❄❄, --userType, msa, --versionType, release, --fml.neoForgeVersion, 21.1.217, --fml.fmlVersion, 4.0.42, --fml.mcVersion, 1.21.1, --fml.neoFormVersion, 20240808.144430, --launchTarget, forgeclient, --width, 854, --height, 480]
[08Jan2026 22:48:28.460] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: JVM identified as Microsoft OpenJDK 64-Bit Server VM 21.0.7+6-LTS
[08Jan2026 22:48:28.464] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher 11.0.5+main.901c6ea8 starting: java version 21.0.7 by Microsoft; OS Windows 11 arch amd64 version 10.0
[08Jan2026 22:48:29.144] [main/INFO] [net.neoforged.fml.loading.ImmediateWindowHandler/]: Loading ImmediateWindowProvider fmlearlywindow
[08Jan2026 22:48:29.262] [main/INFO] [EARLYDISPLAY/]: Trying GL version 4.6
[08Jan2026 22:48:29.399] [main/INFO] [EARLYDISPLAY/]: Requested GL version 4.6 got version 4.6
[08Jan2026 22:48:29.477] [main/INFO] [CrashAssistantJarInJarHelper/]: Launching CrashAssistantApp (CrashAssistant-neoforge-1.20.6-1.21.4-1.10.27.jar)
[08Jan2026 22:48:29.491] [main/WARN] [CrashAssistantJarInJarHelper/]: Closed old CrashAssistantApp process to prevent confusing the player with window containing information from old crash.
[08Jan2026 22:48:29.620] [pool-2-thread-1/INFO] [EARLYDISPLAY/]: GL info: NVIDIA GeForce RTX 4060/PCIe/SSE2 GL version 4.6.0 NVIDIA 591.74, NVIDIA Corporation
[08Jan2026 22:48:30.241] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "AmbientSounds_NEOFORGE_v6.3.1_mc1.21.1.jar" [locator: {mods folder locator at C:\Users\franc\AppData\Roaming\PrismLauncher\instances\Chronicles- Tharidia\minecraft\mods}, reader: mod manifest]
[08Jan2026 22:48:30.244] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "amendments-1.21-2.0.13-neoforge.jar" [locator: {mods folder locator at C:\Users\franc\AppData\Roaming\PrismLauncher\instances\Chronicles- Tharidia\minecraft\mods}, reader: mod manifest]
[08Jan2026 22:48:30.247] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "ApothicAttributes-1.21.1-2.9.0.jar" [locator: {mods folder locator at C:\Users\franc\AppData\Roaming\PrismLauncher\instances\Chronicles- Tharidia\minecraft\mods}, reader: mod manifest]
[08Jan2026 22:48:30.262] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "appleskin-neoforge-mc1.21-3.0.7.jar" [locator: {mods folder locator at C:\Users\franc\AppData\Roaming\PrismLauncher\instances\Chronicles- Tharidia\minecraft\mods}, reader: mod manifest]
[08Jan2026 22:48:30.265] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "architectury-13.0.8-neoforge.jar" [locator: {mods folder locator at C:\Users\franc\AppData\Roaming\PrismLauncher\instances\Chronicles- Tharidia\minecraft\mods}, reader: mod manifest]
[08Jan2026 22:48:30.267] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "armoroftheages-neoforge-1.21.1-1.5.7.jar" [locator: {mods folder locator at C:\Users\franc\AppData\Roaming\PrismLauncher\instances\Chronicles- Tharidia\minecraft\mods}, reader: mod manifest]
[08Jan2026 22:48:30.281] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "armourersworkshop-forge-1.21.1-3.2.7-beta.jar" [locator: {mods folder locator at C:\Users\franc\AppData\Roaming\PrismLauncher\instances\Chronicles- Tharidia\minecraft\mods}, reader: mod manifest]
[08Jan2026 22:48:30.284] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "astikorcartsredux-1.2.2.jar" [locator: {mods folder locator at C:\Users\franc\AppData\Roaming\PrismLauncher\instances\Chronicles- Tharidia\minecraft\mods}, reader: mod manifest]
[08Jan2026 22:48:30.285] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "athena-neoforge-1.21-4.0.2.jar" [locator: {mods folder locator at C:\Users\franc\AppData\Roaming\PrismLauncher\instances\Chronicles- Tharidia\minecraft\mods}, reader: mod manifest]
[08Jan2026 22:48:30.287] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "azurelib-neo-1.21.1-3.1.1.jar" [locator: {mods folder locator at C:\Users\franc\AppData\Roaming\PrismLauncher\instances\Chronicles- Tharidia\minecraft\mods}, reader: mod manifest]
[08Jan2026 22:48:30.288] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "azurelibarmor-neo-1.21.1-3.1.1.jar" [locator: {mods folder locator at C:\Users\franc\AppData\Roaming\PrismLauncher\instances\Chronicles- Tharidia\minecraft\mods}, reader: mod manifest]
[08Jan2026 22:48:30.292] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "BadOptimizations-2.4.1-1.21.1.jar" [locator: {mods folder locator at C:\Users\franc\AppData\Roaming\PrismLauncher\instances\Chronicles- Tharidia\minecraft\mods}, reader: mod manifest]
[08Jan2026 22:48:30.295] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "badpackets-neo-0.8.2.jar" [locator: {mods folder locator at C:\Users\franc\AppData\Roaming\PrismLauncher\instances\Chronicles- Tharidia\minecraft\mods}, reader: mod manifest]
[08Jan2026 22:48:30.298] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "balm-neoforge-1.21.1-21.0.55.jar" [locator: {mods folder locator at C:\Users\franc\AppData\Roaming\PrismLauncher\instances\Chronicles- Tharidia\minecraft\mods}, reader: mod manifest]
[08Jan2026 22:48:30.301] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "baublemounts-1.1.3c-1.21.1.jar" [locator: {mods folder locator at C:\Users\franc\AppData\Roaming\PrismLauncher\instances\Chronicles- Tharidia\minecraft\mods}, reader: mod manifest]
[08Jan2026 22:48:30.302] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "BetterAnimationsCollection-v21.1.1-1.21.1-NeoForge.jar" [locator: {mods folder locator at C:\Users\franc\AppData\Roaming\PrismLauncher\instances\Chronicles- Tharidia\minecraft\mods}, reader: mod manifest]
[08Jan2026 22:48:30.304] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "betterdays-1.21.1-3.3.6.2-NEOFORGE.jar" [locator: {mods folder locator at C:\Users\franc\AppData\Roaming\PrismLauncher\instances\Chronicles- Tharidia\minecraft\mods}, reader: mod manifest]
[08Jan2026 22:48:30.307] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "BetterF3-11.0.3-NeoForge-1.21.1.jar" [locator: {mods folder locator at C:\Users\franc\AppData\Roaming\PrismLauncher\instances\Chronicles- Tharidia\minecraft\mods}, reader: mod manifest]
[08Jan2026 22:48:30.309] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "BetterGrassify-1.7.0+neoforge.1.21.1.jar" [locator: {mods folder locator at C:\Users\franc\AppData\Roaming\PrismLauncher\instances\Chronicles- Tharidia\minecraft\mods}, reader: mod manifest]
[08Jan2026 22:48:30.313] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "bibliocraft-1.21.1-1.6.2.jar" [locator: {mods folder locator at C:\Users\franc\AppData\Roaming\PrismLauncher\instances\Chronicles- Tharidia\minecraft\mods}, reader: mod manifest]
[08Jan2026 22:48:30.317] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "BlockRunner-v21.1.2-1.21.1-NeoForge.jar" [locator: {mods folder locator at C:\Users\franc\AppData\Roaming\PrismLauncher\instances\Chronicles- Tharidia\minecraft\mods}, reader: mod manifest]
[08Jan2026 22:48:30.318] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "bookshelf-neoforge-1.21.1-21.1.80.jar" [locator: {mods folder locator at C:\Users\franc\AppData\Roaming\PrismLauncher\instances\Chronicles- Tharidia\minecraft\mods}, reader: mod manifest]
[08Jan2026 22:48:30.319] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "bossesrise-1.21.1-neoforge-1.0.9.jar" [locator: {mods folder locator at C:\Users\franc\AppData\Roaming\PrismLauncher\instances\Chronicles- Tharidia\minecraft\mods}, reader: mod manifest]
[08Jan2026 22:48:30.322] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "bronze-neoforge-1.21.1-2.0.4.jar" [locator: {mods folder locator at C:\Users\franc\AppData\Roaming\PrismLauncher\instances\Chronicles- Tharidia\minecraft\mods}, reader: mod manifest]
[08Jan2026 22:48:30.324] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "bundle-api-neoforge-1.1.0.jar" [locator: {mods folder locator at C:\Users\franc\AppData\Roaming\PrismLauncher\instances\Chronicles- Tharidia\minecraft\mods}, reader: mod manifest]
[08Jan2026 22:48:30.327] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "butchery-4.4-neoforge-1.21.1.jar" [locator: {mods folder locator at C:\Users\franc\AppData\Roaming\PrismLauncher\instances\Chronicles- Tharidia\minecraft\mods}, reader: mod manifest]
[08Jan2026 22:48:30.329] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "c2me-neoforge-mc1.21.1-0.3.0+alpha.0.88.jar" [locator: {mods folder locator at C:\Users\franc\AppData\Roaming\PrismLauncher\instances\Chronicles- Tharidia\minecraft\mods}, reader: mod manifest]
[08Jan2026 22:48:30.330] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "ceramicshears-neoforge-1.21-3.2.1.1.jar" [locator: {mods folder locator at C:\Users\franc\AppData\Roaming\PrismLauncher\instances\Chronicles- Tharidia\minecraft\mods}, reader: mod manifest]
[08Jan2026 22:48:30.332] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "charta-1.1.0-neoforge-1.21.1.jar" [locator: {mods folder locator at C:\Users\franc\AppData\Roaming\PrismLauncher\instances\Chronicles- Tharidia\minecraft\mods}, reader: mod manifest]
[08Jan2026 22:48:30.344] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "chipped-neoforge-1.21.1-4.0.2.jar" [locator: {mods folder locator at C:\Users\franc\AppData\Roaming\PrismLauncher\instances\Chronicles- Tharidia\minecraft\mods}, reader: mod manifest]
[08Jan2026 22:48:30.347] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "Choups Drakvyrn Mod (v3.0.3) for 1.21.1.jar" [locator: {mods folder locator at C:\Users\franc\AppData\Roaming\PrismLauncher\instances\Chronicles- Tharidia\minecraft\mods}, reader: mod manifest]
[08Jan2026 22:48:30.350] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "chunkloaders-1.2.8-neoforge-mc1.21.jar" [locator: {mods folder locator at C:\Users\franc\AppData\Roaming\PrismLauncher\instances\Chronicles- Tharidia\minecraft\mods}, reader: mod manifest]
[08Jan2026 22:48:30.355] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "citadel-1.21.1-2.7.0.jar" [locator: {mods folder locator at C:\Users\franc\AppData\Roaming\PrismLauncher\instances\Chronicles- Tharidia\minecraft\mods}, reader: mod manifest]
[08Jan2026 22:48:30.358] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "clientsort-neoforge-2.1.5+1.21.1.jar" [locator: {mods folder locator at C:\Users\franc\AppData\Roaming\PrismLauncher\instances\Chronicles- Tharidia\minecraft\mods}, reader: mod manifest]
[08Jan2026 22:48:30.364] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "cloth-config-15.0.140-neoforge.jar" [locator: {mods folder locator at C:\Users\franc\AppData\Roaming\PrismLauncher\instances\Chronicles- Tharidia\minecraft\mods}, reader: mod manifest]
[08Jan2026 22:48:30.367] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "ColdSweat-2.4-b06e.jar" [locator: {mods folder locator at C:\Users\franc\AppData\Roaming\PrismLauncher\instances\Chronicles- Tharidia\minecraft\mods}, reader: mod manifest]
[08Jan2026 22:48:30.370] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "Controlling-neoforge-1.21.1-19.0.5.jar" [locator: {mods folder locator at C:\Users\franc\AppData\Roaming\PrismLauncher\instances\Chronicles- Tharidia\minecraft\mods}, reader: mod manifest]
[08Jan2026 22:48:30.373] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "Corgilib-NeoForge-1.21.1-5.0.0.7.jar" [locator: {mods folder locator at C:\Users\franc\AppData\Roaming\PrismLauncher\instances\Chronicles- Tharidia\minecraft\mods}, reader: mod manifest]
[08Jan2026 22:48:30.376] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "craftedcore-5.8.jar" [locator: {mods folder locator at C:\Users\franc\AppData\Roaming\PrismLauncher\instances\Chronicles- Tharidia\minecraft\mods}, reader: mod manifest]
[08Jan2026 22:48:30.379] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "cratedelight-25.09.22-1.21-neoforge.jar" [locator: {mods folder locator at C:\Users\franc\AppData\Roaming\PrismLauncher\instances\Chronicles- Tharidia\minecraft\mods}, reader: mod manifest]
[08Jan2026 22:48:30.381] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "cratedelightcroptopia-24.12.27-1.21-neoforge.jar" [locator: {mods folder locator at C:\Users\franc\AppData\Roaming\PrismLauncher\instances\Chronicles- Tharidia\minecraft\mods}, reader: mod manifest]
[08Jan2026 22:48:30.382] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "CreativeCore_NEOFORGE_v2.13.23_mc1.21.1.jar" [locator: {mods folder locator at C:\Users\franc\AppData\Roaming\PrismLauncher\instances\Chronicles- Tharidia\minecraft\mods}, reader: mod manifest]
[08Jan2026 22:48:30.384] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "crittersandcompanions-neoforge-1.21.1-2.3.4.jar" [locator: {mods folder locator at C:\Users\franc\AppData\Roaming\PrismLauncher\instances\Chronicles- Tharidia\minecraft\mods}, reader: mod manifest]
[08Jan2026 22:48:30.387] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "croptopia_1.21.1_NEO-FORGE-4.2.1.jar" [locator: {mods folder locator at C:\Users\franc\AppData\Roaming\PrismLauncher\instances\Chronicles- Tharidia\minecraft\mods}, reader: mod manifest]
[08Jan2026 22:48:30.388] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "croptopiadelight-1.0.1.jar" [locator: {mods folder locator at C:\Users\franc\AppData\Roaming\PrismLauncher\instances\Chronicles- Tharidia\minecraft\mods}, reader: mod manifest]
[08Jan2026 22:48:30.391] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "culturaldelights-0.17.7.jar" [locator: {mods folder locator at C:\Users\franc\AppData\Roaming\PrismLauncher\instances\Chronicles- Tharidia\minecraft\mods}, reader: mod manifest]
[08Jan2026 22:48:30.393] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "cupboard-1.21-2.9.jar" [locator: {mods folder locator at C:\Users\franc\AppData\Roaming\PrismLauncher\instances\Chronicles- Tharidia\minecraft\mods}, reader: mod manifest]
[08Jan2026 22:48:30.396] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "curios-neoforge-9.5.1+1.21.1.jar" [locator: {mods folder locator at C:\Users\franc\AppData\Roaming\PrismLauncher\instances\Chronicles- Tharidia\minecraft\mods}, reader: mod manifest]
[08Jan2026 22:48:30.398] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "Data_Anchor-neoforge-1.21.1-2.0.0.13.jar" [locator: {mods folder locator at C:\Users\franc\AppData\Roaming\PrismLauncher\instances\Chronicles- Tharidia\minecraft\mods}, reader: mod manifest]
[08Jan2026 22:48:30.401] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "dawnoftimebuilder-neoforge-1.21.1-1.6.4.jar" [locator: {mods folder locator at C:\Users\franc\AppData\Roaming\PrismLauncher\instances\Chronicles- Tharidia\minecraft\mods}, reader: mod manifest]
[08Jan2026 22:48:30.402] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "defaultoptions-neoforge-1.21.1-21.1.5.jar" [locator: {mods folder locator at C:\Users\franc\AppData\Roaming\PrismLauncher\instances\Chronicles- Tharidia\minecraft\mods}, reader: mod manifest]
[08Jan2026 22:48:30.404] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "developer-resources-1.6.3.jar" [locator: {mods folder locator at C:\Users\franc\AppData\Roaming\PrismLauncher\instances\Chronicles- Tharidia\minecraft\mods}, reader: mod manifest]
[08Jan2026 22:48:30.407] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "devmod-0.0.1.jar" [locator: {mods folder locator at C:\Users\franc\AppData\Roaming\PrismLauncher\instances\Chronicles- Tharidia\minecraft\mods}, reader: mod manifest]
[08Jan2026 22:48:30.408] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "DiagonalFences-v21.1.1-1.21.1-NeoForge.jar" [locator: {mods folder locator at C:\Users\franc\AppData\Roaming\PrismLauncher\instances\Chronicles- Tharidia\minecraft\mods}, reader: mod manifest]
[08Jan2026 22:48:30.410] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "DiagonalWalls-v21.1.2-1.21.1-NeoForge.jar" [locator: {mods folder locator at C:\Users\franc\AppData\Roaming\PrismLauncher\instances\Chronicles- Tharidia\minecraft\mods}, reader: mod manifest]
[08Jan2026 22:48:30.413] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "DiagonalWindows-v21.1.1-1.21.1-NeoForge.jar" [locator: {mods folder locator at C:\Users\franc\AppData\Roaming\PrismLauncher\instances\Chronicles- Tharidia\minecraft\mods}, reader: mod manifest]
[08Jan2026 22:48:30.414] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "disconnect-packet-fix-neoforge-2.0.1.jar" [locator: {mods folder locator at C:\Users\franc\AppData\Roaming\PrismLauncher\instances\Chronicles- Tharidia\minecraft\mods}, reader: mod manifest]
[08Jan2026 22:48:30.417] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "DistantHorizons-2.4.3-b-1.21.1-fabric-neoforge.jar" [locator: {mods folder locator at C:\Users\franc\AppData\Roaming\PrismLauncher\instances\Chronicles- Tharidia\minecraft\mods}, reader: mod manifest]
[08Jan2026 22:48:30.419] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "domum-ornamentum-1.0.223-snapshot-main.jar" [locator: {mods folder locator at C:\Users\franc\AppData\Roaming\PrismLauncher\instances\Chronicles- Tharidia\minecraft\mods}, reader: mod manifest]
[08Jan2026 22:48:30.431] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "DramaticDoors-NeoQuiFab-1.21.1-3.3.2.jar" [locator: {mods folder locator at C:\Users\franc\AppData\Roaming\PrismLauncher\instances\Chronicles- Tharidia\minecraft\mods}, reader: mod manifest]
[08Jan2026 22:48:30.433] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "dummmmmmy-1.21-2.0.11-neoforge.jar" [locator: {mods folder locator at C:\Users\franc\AppData\Roaming\PrismLauncher\instances\Chronicles- Tharidia\minecraft\mods}, reader: mod manifest]
[08Jan2026 22:48:30.436] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "dynamic-fps-3.9.5+minecraft-1.21.0-neoforge.jar" [locator: {mods folder locator at C:\Users\franc\AppData\Roaming\PrismLauncher\instances\Chronicles- Tharidia\minecraft\mods}, reader: mod manifest]
[08Jan2026 22:48:30.437] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "elixirum-neoforge-1.21.1-0.2.2.jar" [locator: {mods folder locator at C:\Users\franc\AppData\Roaming\PrismLauncher\instances\Chronicles- Tharidia\minecraft\mods}, reader: mod manifest]
[08Jan2026 22:48:30.439] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "emi-1.1.22+1.21.1+neoforge.jar" [locator: {mods folder locator at C:\Users\franc\AppData\Roaming\PrismLauncher\instances\Chronicles- Tharidia\minecraft\mods}, reader: mod manifest]
